reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
AW6846E28M78H,B007WTAJTO,Skywalker,"[1, 1]","Never had a problem with any sd cards prior, and always had a good track record with sandisk products.Card was working great at first, used exclusively in my Samsung galaxy S3. Enjoyed the extra space(got the 32gb card) and transfers were pretty quick. I started to see (about a month ago) that the phone would randomly give me ""sd card unexpectedly removed"" error maybe once a week. The last 2 weeks, I also started seeing (frequently) ""sd card safe to remove"" randomly pop up at least once a day as well as the ""unexpected"" removal error every few days. Today the card stopped reading all together.The card was first inserted w/ the phone off, when I bought it. Although I never formatted it, it worked properly. I also never removed the card from the phone in order to possibly corrupt it from improper removal, so the card just seems to have died of it's own accord. I never thought to check it's temperature after transferring large files so I'm not sure if I had the same issue as another reviewer.Contacted Sandisk, waiting for reply. If they replace the card and it works well, I will revise this review.UPDATE: 2-28-13got a replacement card after about a week and a half, Sandisk supplied a shipping label for me which is always a plus. I've had the replacement in my S3 for 3.5 months now and still going strong. I've also used it with the adapter in my goPro. Card is working well and hopefully it continues to do so. Updated to 4 stars since I haven't had a single problem with this card (the first one started showing issues fairly soon after installing). Maybe there was just a bad batch of the card for spell there.",4.0,"1st Died after 2 months, 2nd going strong",1351814400,2012-02-11,1031,1,1,never problem cards prior always good track record sandisk products card working great first used exclusively samsung galaxy enjoyed extra space got card transfers pretty quick started see month ago phone would randomly give card unexpectedly removed error maybe week last weeks also started seeing frequently card safe remove randomly pop least day well unexpected removal error every days today card stopped reading together card first inserted phone bought although never formatted worked properly also never removed card phone order possibly corrupt improper removal card seems died accord never thought check temperature transferring large files sure issue another reviewer contacted sandisk waiting reply replace card works well revise review update got replacement card week half sandisk supplied shipping label always plus replacement months still going strong also used adapter gopro card working well hopefully continues updated stars since single problem card first one started showing issues fairly soon installing maybe bad batch card spell,0.9344,positive,102,0.5,"delivery, shipping, time","never problem, cards, always good track record sandisk products card, samsung galaxy, extra space"
A10JY1VTQ7ZZ5M,B007WTAJTO,SkywalkRtexsRngr,"[0, 0]","Decent price on 16 GB. Works as it should, no problems. Not sure if the speeds actually matter with mobile devices. Maybe for transferring media to PC faster actually helps. Either way, it works great.",5.0,Works as expected,1388966400,2014-06-01,190,0,0,decent price works problems sure speeds actually matter mobile devices maybe transferring media faster actually helps either way works great,0.7506,positive,101,0.5,"price, cost, value","decent price works problems, speeds, mobile devices, media, either way"
A1TXM4XQY46UPF,B007WTAJTO,skyway,"[0, 0]",This is my second time to buy this product and will give it as a gift to my friend. Packaging is nice and received in good condition.,5.0,Love this.,1387584000,2013-12-21,352,0,0,second time buy product give gift friend packaging nice received good condition,0.8957,positive,-1,0.0,"second, time, product, give, gift","buy product, gift friend, good condition"
A89V803G3X0WQ,B007WTAJTO,S. Laker,"[0, 0]","The 64GB card I purchased actually contains 4GB of flash memory and some kind of hack that causes it to appear as a 64GB drive in various drives and readers. Of course, this took me a while to figure out since I only just got around to copying more than 4GB of data to the card, but with some testing I have nonetheless discovered this to be the case.The card I bought was in Amazon Frustration Free packaging. I don't know if cards purchased that way are less likely to be counterfeit than retail packaged versions, but I suspect that I will stick with manufacturer packaging from now on.",1.0,I got a rock,1373414400,2013-10-07,427,0,0,card purchased actually contains flash memory kind hack causes appear drive various drives readers course took figure since got around copying data card testing nonetheless discovered case card bought amazon frustration free packaging know cards purchased way less likely counterfeit retail packaged versions suspect stick manufacturer packaging,0.4767,positive,-1,0.0,"card, purchased, actually, contains, flash","card, flash memory kind hack causes, various drives readers, figure, data card testing"
A283DE6XDWPE30,B007WTAJTO,Slappy MacPhee,"[1, 1]","I have purchased 2 of these cards.  I have attempted to use them in my GoPro HeroHD, Samsung Galaxy S4, Asus TF700, and in all of them they end up corrupting out of the blue with no warning.  I then have to perform a deep recovery to get the files.  I will never buy these Ultra models again.",1.0,Seems to be junk,1395619200,2014-03-24,259,1,1,purchased cards attempted use gopro herohd samsung galaxy asus end corrupting blue warning perform deep recovery get files never buy ultra models,-0.34,negative,-1,0.0,"purchased, cards, attempted, gopro, herohd","purchased cards, use gopro herohd samsung galaxy, blue warning, deep recovery, files"
A3EZFPA1U61I2G,B007WTAJTO,slcpunk,"[1, 1]","had to send it back to SanDisk.  They did replace it at no cost - which is nice - but still ... if I had lost a bunch of data I would have been pretty bummed.  I used it in my phone to store music.  one day i turned on my phone and it said &#34;can't read card&#34;  that was it - i tried putting it in my computer to reformat, wasn't even recognized as a drive at all.",3.0,failed after a few months,1380412800,2013-09-29,435,1,1,send back sandisk replace cost nice still lost bunch data would pretty bummed used phone store music one day turned phone said read card tried putting computer reformat even recognized drive,0.5719,positive,101,0.5,"price, cost, value","still lost bunch data, used phone store music, phone, read card, computer reformat"
AK8GH6QT4S7EP,B007WTAJTO,S. Legha,"[0, 0]",I use the SanDisk products for long time now. They never failed me! They have an amazing speed writing and reading and also long life durability.,5.0,Fast write/read,1388966400,2014-06-01,190,0,0,use sandisk products long time never failed amazing speed writing reading also long life durability,-0.0951,negative,100,0.5,"battery, life, power","sandisk products, long life durability"
A10X2VQ6YCAFQ8,B007WTAJTO,SL,"[1, 1]",Not much to say..bought it to use with my smartphone. It works as expected and allowed me to free up my internal memory.,4.0,works as expected,1403136000,2014-06-19,172,1,1,much say bought use smartphone works expected allowed free internal memory,0.5106,positive,-1,0.0,"much, bought, smartphone, works, expected","use smartphone works, free internal memory"
A3IAQYWC3X0IN,B007WTAJTO,slicer57,"[0, 0]",again just what you need to get those shots. you can never have enough memory cards. really glad I was able to get one,5.0,Oh ya,1371081600,2013-06-13,543,0,0,need get shots never enough memory cards really glad able get one,0.5095,positive,-1,0.0,"need, shots, never, enough, memory","shots, never enough memory cards"
A2NB2E5DXE319Z,B007WTAJTO,S. Lionel,"[0, 0]","While SanDisk's packaging makes much mention of Android phones and tablets, there's nothing Android-specific about this microSDHC card. I bought the 32GB version to use in an automotive ""dashcam"", where it works perfectly.The packaging also says that an Android app is ""included"", suggesting it is preinstalled on the card, but the (very!) fine print on the back says you have to download it. Unlike another SanDisk flash product I got recently, there was no ""bloatware"" preinstalled on the card.I like that this card is also said to be resistant to temperature extremes, important to me as it will be behind a car windshield and will get hot at times.",5.0,"Fast card, claims Class 10",1347667200,2012-09-15,814,0,0,sandisk packaging makes much mention android phones tablets nothing android specific microsdhc card bought version use automotive dashcam works perfectly packaging also says android app included suggesting preinstalled card fine print back says download unlike another sandisk flash product got recently bloatware preinstalled card like card also said resistant temperature extremes important behind car windshield get hot times,0.8519,positive,-1,0.0,"sandisk, packaging, makes, much, mention","sandisk packaging, android phones, nothing, version use, automotive dashcam works"
